
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2011-02-18;23.169,40;5974426762779;26.552,10;5214593410310;25.487,11;7035746807850;25.529,03;9377575954;47.337,69;916201054911;23.076,03;9013161441675
2011-02-19;23.169,40;5974426762779;26.552,10;5214593410310;25.487,11;7035746807850;25.529,03;9377575954;47.337,69;916201054911;23.076,03;9013161441675
2011-02-20;23.169,40;5974426762779;26.552,10;5214593410310;25.487,11;7035746807850;25.529,03;9377575954;47.337,69;916201054911;23.076,03;9013161441675
2011-02-21;23.118,75;5962224108826;26.498,23;5203414135196;25.437,57;7020929461864;25.463,04;10169505101;47.238,40;914294091542;23.025,87;8993736692660
2011-02-22;23.101,41;5958752508809;26.480,11;5200394115770;25.420,17;7016226620639;25.458,46;10167836124;47.201,93;913625863076;23.001,13;8984031707199
2011-02-23;22.999,69;5933578891350;26.366,27;5178550332278;25.307,84;6984366956669;25.312,40;10550435124;47.008,41;910055339985;22.887,62;8940165843772
2011-02-24;22.942,84;5919258895168;26.298,09;5165103854820;25.249,10;6968008447986;25.256,28;10568609052;46.905,48;908179346554;22.839,62;8921539654818
2011-02-25;22.949,64;5920531719752;26.303,26;5168113142419;25.256,30;6968603242482;25.258,33;11040146088;46.907,92;908400335396;22.849,37;8925859484941
2011-02-26;22.949,64;5920531719752;26.303,26;5168113142419;25.256,30;6968603242482;25.258,33;11040146088;46.907,92;908400335396;22.849,37;8925859484941
2011-02-27;22.949,64;5920531719752;26.303,26;5168113142419;25.256,30;6968603242482;25.258,33;11040146088;46.907,92;908400335396;22.849,37;8925859484941
2011-02-28;23.079,21;5949556605436;26.454,15;5195950114844;25.408,36;7006055844297;25.397,07;11207773331;47.145,44;911777471994;22.979,83;8971767230646
2011-03-01;23.189,88;5975712765116;26.572,23;5223560382216;25.525,17;7037703597336;25.480,01;11310443803;47.360,60;914130028266;23.088,26;9004707196397
2011-03-02;23.209,89;5977393920706;26.610,26;5229979715290;25.558,18;7045679409008;25.515,52;12592457117;47.426,93;915539085573;23.106,19;9011571015072
2011-03-03;23.231,75;5981838710700;26.631,05;5233927894973;25.599,02;7053201341176;25.559,37;10528371115;47.456,68;916970576326;23.127,10;9019289967617
2011-03-04;23.322,00;6004671880417;26.722,75;5250746714575;25.690,98;7080065044738;25.674,39;10566599837;47.634,98;920231483478;23.206,98;9049261684060
2011-03-05;23.322,00;6004671880417;26.722,75;5250746714575;25.690,98;7080065044738;25.674,39;10566599837;47.634,98;920231483478;23.206,98;9049261684060
2011-03-06;23.322,00;6004671880417;26.722,75;5250746714575;25.690,98;7080065044738;25.674,39;10566599837;47.634,98;920231483478;23.206,98;9049261684060
2011-03-07;23.377,48;6018759240105;26.792,69;5263753222358;25.742,93;7093369472728;25.727,31;10588324476;47.781,28;923164741470;23.264,93;9072601910358
2011-03-08;23.330,39;6006690448926;26.722,29;5248368699113;25.684,24;7075334811043;25.657,91;10559811846;47.696,91;921539759941;23.223,74;9054650091665
2011-03-09;23.389,00;6022346271025;26.787,36;5262800252225;25.736,23;7088799594958;25.732,35;10553846357;47.803,66;923673124971;23.275,07;9072021848559
2011-03-10;23.383,66;6020827433371;26.776,57;5261773087330;25.739,96;7089408146054;25.703,79;10549624101;47.770,97;923069972555;23.264,19;9067789063771
2011-03-11;23.316,85;6004045590292;26.715,56;5242843965485;25.686,35;7072571749512;25.630,25;10536357528;47.682,16;920948636251;23.200,47;9044315503464
2011-03-12;23.316,85;6004045590292;26.715,56;5242843965485;25.686,35;7072571749512;25.630,25;10536357528;47.682,16;920948636251;23.200,47;9044315503464
2011-03-13;23.316,85;6004045590292;26.715,56;5242843965485;25.686,35;7072571749512;25.630,25;10536357528;47.682,16;920948636251;23.200,47;9044315503464
2011-03-14;23.243,74;5984296691392;26.634,34;5227803983534;25.605,00;7050668633052;25.565,57;10517127451;47.522,86;918113428879;23.132,43;9032026919026
2011-03-15;23.236,73;5983386281392;26.614,50;5231996559964;25.598,87;7053720420362;25.558,23;10542828421;47.529,06;916505121104;23.128,15;9029146596713
2011-03-16;23.177,04;5971128293297;26.569,14;5227125026101;25.564,66;7050141428838;25.540,35;10601405259;47.464,58;915335183662;23.090,89;9018596615620
2011-03-17;23.145,54;5966574063821;26.539,16;5228014025509;25.528,97;7043009822820;25.505,96;10895474093;47.417,05;916670857743;23.060,52;9010232152465
2011-03-18;23.210,39;5983883054694;26.618,54;5238627947641;25.611,56;7069405879730;25.587,72;10995903578;47.524,47;919285795120;23.121,08;9034685690531
2011-03-19;23.210,39;5983883054694;26.618,54;5238627947641;25.611,56;7069405879730;25.587,72;10995903578;47.524,47;919285795120;23.121,08;9034685690531
2011-03-20;23.210,39;5983883054694;26.618,54;5238627947641;25.611,56;7069405879730;25.587,72;10995903578;47.524,47;919285795120;23.121,08;9034685690531
2011-03-21;23.202,58;5982116265036;26.611,53;5234620990170;25.617,61;7068749071903;25.578,08;10732439620;47.518,67;919294897928;23.111,60;9031095191286
2011-03-22;23.325,86;6013671784757;26.745,73;5260230749926;25.743,61;7098619484472;25.721,34;10791267296;47.735,23;923394241208;23.225,19;9076521435465
2011-03-23;23.423,08;6038391796385;26.860,50;5279584507570;25.867,59;7135475201062;25.844,32;11778453818;47.949,01;927447220728;23.329,75;9118615972453
2011-03-24;23.521,59;6063439605928;26.978,01;5298442567572;25.972,87;7163859452401;25.977,52;12562157091;48.154,94;931475627673;23.430,15;9157734004969
2011-03-25;23.599,18;6083544327394;27.060,63;5314275532201;26.048,95;7185034962118;26.053,89;12935043474;48.291,57;934200127932;23.501,35;9184632897025
2011-03-26;23.599,18;6083544327394;27.060,63;5314275532201;26.048,95;7185034962118;26.053,89;12935043474;48.291,57;934200127932;23.501,35;9184632897025
2011-03-27;23.599,18;6083544327394;27.060,63;5314275532201;26.048,95;7185034962118;26.053,89;12935043474;48.291,57;934200127932;23.501,35;9184632897025
2011-03-28;23.632,47;6093343966286;27.107,10;5322645549543;26.079,08;7190196497554;26.090,54;12953172884;48.358,36;935580878058;23.535,13;9197087239522
2011-03-29;23.664,37;6101984998864;27.107,08;5322214084415;26.099,98;7196948163183;26.058,30;12546295469;48.416,53;936671297752;23.557,21;9205771684927
2011-03-30;23.664,80;6101296888152;27.118,16;5325439340932;26.103,59;7196565097212;26.051,34;11512480469;48.427,44;936716764042;23.553,02;9205512087240
2011-03-31;23.788,48;6128262231272;27.252,07;5348780709827;26.240,71;7234146508274;26.163,94;11520053527;48.646,96;939760406258;23.686,81;9251714517546
2011-04-01;23.806,54;6131036753445;27.276,57;5361180394856;26.257,37;7241586870682;26.174,48;11601513130;48.717,42;938974279692;23.713,15;9257323252898
2011-04-02;23.806,54;6131036753445;27.276,57;5361180394856;26.257,37;7241586870682;26.174,48;11601513130;48.717,42;938974279692;23.713,15;9257323252898
2011-04-03;23.806,54;6131036753445;27.276,57;5361180394856;26.257,37;7241586870682;26.174,48;11601513130;48.717,42;938974279692;23.713,15;9257323252898
2011-04-04;23.919,16;6160506635487;27.387,83;5383159778943;26.374,19;7274914666126;26.291,87;12623982400;48.904,10;942695941931;23.818,05;9297362800732
2011-04-05;23.952,27;6167743605496;27.440,01;5393628581226;26.422,81;7286506335582;26.340,19;12646558019;48.997,33;946213286273;23.858,07;9312450690897
2011-04-06;24.002,32;6181490896330;27.492,67;5403465220200;26.472,62;7302059875997;26.396,51;12630643141;49.093,60;948135823887;23.898,08;9331364783937
2011-04-07;24.057,16;6195877697935;27.549,68;5417333227014;26.538,23;7321094122311;26.443,42;12662027839;49.191,42;950091134114;23.949,39;9353087597438
2011-04-08;24.049,75;6195088417410;27.533,55;5413715870750;26.516,51;7315472993740;26.406,54;12651724611;49.162,59;949522439588;23.933,37;9343920487705
2011-04-09;24.049,75;6195088417410;27.533,55;5413715870750;26.516,51;7315472993740;26.406,54;12651724611;49.162,59;949522439588;23.933,37;9343920487705
2011-04-10;24.049,75;6195088417410;27.533,55;5413715870750;26.516,51;7315472993740;26.406,54;12651724611;49.162,59;949522439588;23.933,37;9343920487705
2011-04-11;24.035,62;6190916008167;27.503,52;5403127693187;26.505,76;7309238312335;26.363,17;12630927492;49.125,37;948632806648;23.914,39;9334708576736
2011-04-12;24.023,71;6186184459133;27.477,92;5395430920031;26.487,34;7305911081921;26.353,91;12643570420;49.111,01;947901811765;23.897,36;9327030648318
2011-04-13;23.917,61;6160828754296;27.371,93;5376320351265;26.382,46;7276782070673;26.240,85;12642629214;48.947,96;944805130565;23.798,80;9289193690988
2011-04-14;23.933,33;6168906995209;27.379,60;5381806502122;26.397,26;7283687896475;26.262,71;12652075062;48.967,36;945246429713;23.794,88;9294755645977
2011-04-15;23.936,30;6169319084458;27.381,95;5396613640947;26.405,29;7292086354284;26.254,33;12592906812;48.955,95;942409028819;23.811,40;9307854424584
2011-04-16;23.936,30;6169319084458;27.381,95;5396613640947;26.405,29;7292086354284;26.254,33;12592906812;48.955,95;942409028819;23.811,40;9307854424584
2011-04-17;23.936,30;6169319084458;27.381,95;5396613640947;26.405,29;7292086354284;26.254,33;12592906812;48.955,95;942409028819;23.811,40;9307854424584
2011-04-18;23.985,88;6189153612531;27.438,59;5410714717276;26.459,18;7315511438745;26.301,74;12628258290;49.037,08;944771514049;23.859,35;9335366277859
2011-04-19;23.917,93;6170880135367;27.363,97;5396772119386;26.376,87;7296139044663;26.224,55;12591194626;48.900,00;942052706557;23.789,26;9307869353227
2011-04-20;23.963,59;6182055811633;27.402,60;5406625758794;26.433,42;7311099188096;26.283,98;13320528703;48.967,78;945434709443;23.834,48;9326077498875
2011-04-21;24.073,23;6210323651413;27.538,28;5436572292503;26.569,98;7348357949133;26.428,85;13548162629;49.205,70;950128171414;23.956,80;9373067620742
2011-04-22;24.073,23;6210323651413;27.538,28;5436572292503;26.569,98;7348357949133;26.428,85;13548162629;49.205,70;950128171414;23.956,80;9373067620742
2011-04-23;24.073,23;6210323651413;27.538,28;5436572292503;26.569,98;7348357949133;26.428,85;13548162629;49.205,70;950128171414;23.956,80;9373067620742
2011-04-24;24.073,23;6210323651413;27.538,28;5436572292503;26.569,98;7348357949133;26.428,85;13548162629;49.205,70;950128171414;23.956,80;9373067620742
2011-04-25;24.125,12;6224101706458;27.592,36;5447641325360;26.621,72;7363340573324;26.490,53;15086640576;49.305,19;952171305512;24.006,03;9390654758165
2011-04-26;24.141,53;6229579117341;27.616,63;5451011587427;26.631,64;7367095786001;26.507,67;15039836307;49.344,16;953026754922;24.013,94;9393057005235
2011-04-27;24.148,62;6232495163658;27.629,71;5455670207287;26.643,19;7369776764902;26.520,17;14965237462;49.367,98;953643420794;24.026,04;9397948283097
2011-04-28;24.126,57;6224645734984;27.597,50;5451505189921;26.618,02;7363391403277;26.483,62;14944679823;49.331,14;952888177480;23.999,23;9387692987444
2011-04-29;24.073,49;6206844411197;27.551,93;5438953571656;26.575,64;7349643407673;26.456,41;15068311960;49.269,77;950541425825;23.965,35;9368653044330
2011-04-30;24.073,49;6206844411197;27.551,93;5438953571656;26.575,64;7349643407673;26.456,41;15068311960;49.269,77;950541425825;23.965,35;9368653044330
2011-05-01;24.073,49;6206844411197;27.551,93;5438953571656;26.575,64;7349643407673;26.456,41;15068311960;49.269,77;950541425825;23.965,35;9368653044330
2011-05-02;24.150,49;6223919130585;27.626,77;5459225560602;26.664,12;7376561092100;26.512,41;15172261130;49.393,89;950420308518;24.046,24;9392525901310
2011-05-03;24.218,10;6242598335733;27.690,54;5472676009438;26.722,49;7392633396568;26.579,05;16994434570;49.533,21;952782789292;24.103,25;9414434997105
2011-05-04;24.162,51;6228963371412;27.631,55;5460658135412;26.659,87;7375220646197;26.519,84;16906574561;49.443,28;952270715154;24.048,19;9391838405831
2011-05-05;24.039,12;6196895312621;27.499,21;5436164711844;26.532,21;7340754947009;26.384,21;16799112837;49.238,40;948423073470;23.929,33;9348457455805
2011-05-06;24.038,83;6197172913321;27.529,62;5440378436860;26.533,29;7339567423154;26.419,52;16860361451;49.245,52;948586087158;23.935,81;9347638236457
2011-05-07;24.038,83;6197172913321;27.529,62;5440378436860;26.533,29;7339567423154;26.419,52;16860361451;49.245,52;948586087158;23.935,81;9347638236457
2011-05-08;24.038,83;6197172913321;27.529,62;5440378436860;26.533,29;7339567423154;26.419,52;16860361451;49.245,52;948586087158;23.935,81;9347638236457
2011-05-09;24.085,53;6209358157708;27.555,62;5446812424207;26.573,07;7351742904770;26.467,55;16945464042;49.297,62;949632398115;23.979,03;9363315790250
2011-05-10;24.132,40;6220911214170;27.627,85;5462973411026;26.627,31;7366776310097;26.529,83;17000657685;49.396,88;951361931613;24.030,56;9382801795308
2011-05-11;24.157,11;6228950442580;27.661,84;5468061714371;26.662,31;7378368350291;26.553,95;17096583537;49.439,61;952446319173;24.060,30;9391705833264
2011-05-12;24.145,29;6225106888252;27.634,59;5460835091759;26.643,84;7375138762040;26.539,80;17102019743;49.416,70;952048998885;24.039,88;9384987709896
2011-05-13;24.092,32;6213823105601;27.582,62;5455399676176;26.594,48;7361303420532;26.486,44;16066815746;49.315,84;950121808276;23.994,64;9375137794806
2011-05-14;24.092,32;6213823105601;27.582,62;5455399676176;26.594,48;7361303420532;26.486,44;16066815746;49.315,84;950121808276;23.994,64;9375137794806
2011-05-15;24.092,32;6213823105601;27.582,62;5455399676176;26.594,48;7361303420532;26.486,44;16066815746;49.315,84;950121808276;23.994,64;9375137794806
2011-05-16;24.001,88;6190545290161;27.464,64;5442144290153;26.498,23;7342046930730;26.394,93;16372474542;49.148,06;945648144348;23.904,34;9345927680840
2011-05-17;24.044,68;6204138255244;27.507,28;5455403354731;26.550,70;7362575193591;26.432,17;16835707793;49.230,30;948391844786;23.940,78;9361735161343
2011-05-18;24.093,53;6218924252029;27.573,00;5468630130660;26.599,89;7376851110697;26.495,98;17083196528;49.335,57;951912779363;23.984,28;9383595325727
2011-05-19;24.128,52;6227247006166;27.616,06;5479221712451;26.644,65;7390763401300;26.552,50;17122000798;49.390,15;952858814979;24.026,23;9398691263050
2011-05-20;24.101,21;6220116907950;27.590,93;5474956507879;26.601,77;7377575046042;26.496,41;17570808101;49.312,67;951528627731;23.990,48;9384631898784
2011-05-21;24.101,21;6220116907950;27.590,93;5474956507879;26.601,77;7377575046042;26.496,41;17570808101;49.312,67;951528627731;23.990,48;9384631898784
2011-05-22;24.101,21;6220116907950;27.590,93;5474956507879;26.601,77;7377575046042;26.496,41;17570808101;49.312,67;951528627731;23.990,48;9384631898784
2011-05-23;24.051,17;6207392131623;27.524,79;5462896403549;26.544,80;7361143707005;26.436,55;17511192349;49.201,05;949315870967;23.935,12;9362419782614
2011-05-24;23.969,85;6185645992088;27.440,15;5447578455076;26.462,31;7340059642457;26.348,81;17571128042;49.063,01;946412082406;23.858,76;9332561758021
2011-05-25;23.990,77;6190782759739;27.448,99;5449572801366;26.486,27;7348028713435;26.361,91;17653648452;49.082,14;946776471271;23.873,71;9338199045061
2011-05-26;23.998,35;6192562314045;27.458,58;5451951904137;26.492,57;7349254151429;26.372,02;17680081592;49.100,64;947149113697;23.885,20;9343260967459
2011-05-27;24.062,12;6209191924797;27.527,05;5466200451461;26.561,61;7369561653995;26.442,51;17732356703;49.220,61;949485868429;23.947,63;9367218519802
2011-05-28;24.062,12;6209191924797;27.527,05;5466200451461;26.561,61;7369561653995;26.442,51;17732356703;49.220,61;949485868429;23.947,63;9367218519802
2011-05-29;24.062,12;6209191924797;27.527,05;5466200451461;26.561,61;7369561653995;26.442,51;17732356703;49.220,61;949485868429;23.947,63;9367218519802
2011-05-30;24.124,61;6222662071004;27.590,91;5478890386103;26.619,61;7383691980861;26.505,55;17785914508;49.340,28;951849260452;24.009,19;9391127168551
2011-05-31;24.133,53;6218682511288;27.610,99;5478449468597;26.633,64;7385069512318;26.528,95;16964751790;49.374,50;951291598263;24.024,97;9391767977760
2011-06-01;24.216,47;6235938642952;27.696,47;5500492468905;26.712,58;7407204349277;26.601,13;17156580978;49.518,07;951377636020;24.096,72;9413045396788
2011-06-02;24.175,40;6224088421403;27.661,44;5494503458868;26.682,74;7399086271667;26.589,04;17875700904;49.492,30;951086088427;24.069,11;9401728936294
2011-06-03;24.195,27;6227865121292;27.668,61;5495212233005;26.694,30;7401899966377;26.604,26;17883794310;49.519,96;951410455802;24.082,37;9405826935523
2011-06-04;24.195,27;6227865121292;27.668,61;5495212233005;26.694,30;7401899966377;26.604,26;17883794310;49.519,96;951410455802;24.082,37;9405826935523
2011-06-05;24.195,27;6227865121292;27.668,61;5495212233005;26.694,30;7401899966377;26.604,26;17883794310;49.519,96;951410455802;24.082,37;9405826935523
2011-06-06;24.196,18;6227947291410;27.676,81;5495581615909;26.713,59;7405819132046;26.621,86;17875912848;49.552,86;953657130409;24.082,70;9406215864449
2011-06-07;24.119,48;6208195289444;27.583,64;5476862294828;26.611,03;7376941601930;26.528,67;17676449568;49.422,88;951162294032;24.003,29;9375473569359
2011-06-08;24.100,36;6202816706906;27.563,63;5471476350200;26.587,72;7370540571664;26.507,92;17667900013;49.373,58;950325091047;23.986,58;9369557021895
2011-06-09;24.051,94;6190535143941;27.506,56;5461536717345;26.534,00;7356262563866;26.462,53;17669179155;49.292,26;948765775413;23.938,47;9350076599013
2011-06-10;24.047,84;6189319324768;27.456,83;5451494783329;26.505,57;7343640878343;26.457,87;17622940042;49.253,57;948081122799;23.919,82;9339593666848
2011-06-11;24.047,84;6189319324768;27.456,83;5451494783329;26.505,57;7343640878343;26.457,87;17622940042;49.253,57;948081122799;23.919,82;9339593666848
2011-06-12;24.047,84;6189319324768;27.456,83;5451494783329;26.505,57;7343640878343;26.457,87;17622940042;49.253,57;948081122799;23.919,82;9339593666848
2011-06-13;23.947,46;6161639983366;27.334,92;5421488502195;26.404,85;7318332906800;26.328,18;17433259065;49.018,40;943466764742;23.819,59;9302127977309
2011-06-14;23.904,35;6153326596896;27.272,33;5412579898772;26.347,07;7305819770050;26.272,75;17396829721;48.918,79;942046875203;23.776,89;9287017020833
2011-06-15;23.913,03;6155461791328;27.285,74;5427585229090;26.356,11;7314088290245;26.277,70;17553976203;48.900,14;938796769712;23.775,06;9286597363459
2011-06-16;23.787,82;6126533411624;27.142,52;5403738103256;26.215,85;7277509279389;26.128,00;17439892099;48.657,08;935095236544;23.652,65;9238737732362
2011-06-17;23.726,91;6113053087073;27.082,65;5391631471714;26.150,83;7265442953202;26.071,45;17604096800;48.554,28;933501466544;23.595,97;9229935975287
2011-06-18;23.726,91;6113053087073;27.082,65;5391631471714;26.150,83;7265442953202;26.071,45;17604096800;48.554,28;933501466544;23.595,97;9229935975287
2011-06-19;23.726,91;6113053087073;27.082,65;5391631471714;26.150,83;7265442953202;26.071,45;17604096800;48.554,28;933501466544;23.595,97;9229935975287
2011-06-20;23.752,74;6123612390713;27.103,16;5396371638486;26.196,83;7278022051716;26.110,36;17637618246;48.583,14;935884372858;23.623,92;9240252652037
2011-06-21;23.792,64;6133639578472;27.122,14;5401355471243;26.225,86;7285422596795;26.241,49;18101700749;48.659,68;937576860139;23.655,33;9252683373135
2011-06-22;23.875,04;6154769931349;27.209,07;5417239965116;26.309,43;7305965782103;26.336,90;18542459902;48.804,19;940513451530;23.731,92;9281097985759
2011-06-23;23.910,80;6160530092326;27.259,24;5426883913027;26.362,49;7316604563101;26.405,40;18608076902;48.894,20;942070789396;23.776,74;9299122649284
2011-06-24;23.868,89;6148498240595;27.239,57;5423246336398;26.313,92;7302107337744;26.352,44;18555664796;48.807,25;940387634320;23.742,32;9285605826742
2011-06-25;23.868,89;6148498240595;27.239,57;5423246336398;26.313,92;7302107337744;26.352,44;18555664796;48.807,25;940387634320;23.742,32;9285605826742
2011-06-26;23.868,89;6148498240595;27.239,57;5423246336398;26.313,92;7302107337744;26.352,44;18555664796;48.807,25;940387634320;23.742,32;9285605826742
2011-06-27;23.868,89;6148498240595;27.239,57;5423246336398;26.313,92;7302107337744;26.352,44;18555664796;48.807,25;940387634320;23.742,32;9285605826742
2011-06-28;23.877,14;6152211236643;27.230,55;5420684684896;26.324,51;7306332082511;26.390,90;18996901369;48.843,67;940954871887;23.748,15;9287785028107
2011-06-29;23.975,94;6176137251848;27.346,26;5443680013653;26.431,26;7337172849494;26.505,95;19327698036;49.048,94;944968012385;23.847,73;9327201555625
2011-06-30;24.022,96;6182966501254;27.411,26;5450761387238;26.493,90;7349280186078;26.579,54;19004527174;49.128,21;944982092615;23.901,15;9340182020959
2011-07-01;24.059,88;6192334042267;27.443,11;5467183998950;26.525,92;7355710876630;26.614,29;19036670699;49.201,25;944403170586;23.927,60;9342449350541
2011-07-02;24.059,88;6192334042267;27.443,11;5467183998950;26.525,92;7355710876630;26.614,29;19036670699;49.201,25;944403170586;23.927,60;9342449350541
2011-07-03;24.059,88;6192334042267;27.443,11;5467183998950;26.525,92;7355710876630;26.614,29;19036670699;49.201,25;944403170586;23.927,60;9342449350541
2011-07-04;24.123,36;6207788470211;27.503,72;5479372405733;26.589,72;7372761920961;26.685,48;20504940136;49.303,70;946304332527;23.985,72;9365514640703
2011-07-05;24.166,77;6218526353801;27.560,68;5491761740333;26.642,02;7387714266894;26.732,14;20494475942;49.407,66;947798824402;24.033,05;9384729750905
2011-07-06;24.163,61;6217871133264;27.561,63;5490465362733;26.639,13;7387926759868;26.735,77;19269648326;49.409,48;949754578766;24.033,96;9386598413317
2011-07-07;24.121,81;6207990044832;27.515,05;5484145975593;26.596,49;7375674100093;26.686,23;19127132784;49.309,28;947847429888;23.994,80;9371940343696
2011-07-08;24.143,68;6214212284146;27.526,13;5485181767057;26.612,50;7380212907106;26.701,69;19125560031;49.326,35;948252786080;24.007,71;9373614602242
2011-07-09;24.143,68;6214212284146;27.526,13;5485181767057;26.612,50;7380212907106;26.701,69;19125560031;49.326,35;948252786080;24.007,71;9373614602242
2011-07-10;24.143,68;6214212284146;27.526,13;5485181767057;26.612,50;7380212907106;26.701,69;19125560031;49.326,35;948252786080;24.007,71;9373614602242
2011-07-11;24.111,48;6205700905278;27.493,73;5480751449767;26.589,29;7375236160639;26.646,55;19091563691;49.256,83;946895020070;23.972,84;9360367112245
2011-07-12;24.032,77;6187197421168;27.411,81;5461737967092;26.504,87;7349895020887;26.575,46;19019679935;49.105,81;944064992473;23.891,18;9330481231805
2011-07-13;23.983,97;6174735454309;27.352,28;5450928026949;26.440,66;7334365287856;26.516,07;18843355199;48.899,05;940336171528;23.837,12;9309110618489
2011-07-14;23.997,78;6180642431746;27.351,90;5456605509360;26.458,57;7344269784866;26.524,52;17880504001;48.910,78;940854272860;23.847,84;9322837198743
2011-07-15;23.943,75;6172220460435;27.286,47;5456741454564;26.392,98;7328118948281;26.454,75;17824889130;48.816,92;937279839486;23.791,69;9299254272865
2011-07-16;23.943,75;6172220460435;27.286,47;5456741454564;26.392,98;7328118948281;26.454,75;17824889130;48.816,92;937279839486;23.791,69;9299254272865
2011-07-17;23.943,75;6172220460435;27.286,47;5456741454564;26.392,98;7328118948281;26.454,75;17824889130;48.816,92;937279839486;23.791,69;9299254272865
2011-07-18;23.976,31;6184228950864;27.315,66;5464070310006;26.425,87;7346745647928;26.499,85;18124949636;48.857,44;938697655575;23.816,86;9317534961156
2011-07-19;23.922,00;6170958525003;27.256,19;5453506013434;26.361,07;7329102094328;26.405,78;17627132725;48.737,97;936405593088;23.763,76;9297229751671
2011-07-20;23.931,83;6173560065991;27.256,36;5454596400949;26.370,92;7330829657536;26.439,27;18543593081;48.730,76;938338832436;23.770,89;9300800577502
2011-07-21;23.934,26;6172912243110;27.271,18;5459665263571;26.379,52;7333447948749;26.458,50;19298599719;48.753,54;938707195151;23.777,96;9302788130887
2011-07-22;23.965,19;6181708405096;27.302,27;5463241057434;26.411,67;7343293525494;26.514,36;19953403031;48.811,86;939996920655;23.798,90;9310432781012
2011-07-23;23.965,19;6181708405096;27.302,27;5463241057434;26.411,67;7343293525494;26.514,36;19953403031;48.811,86;939996920655;23.798,90;9310432781012
2011-07-24;23.965,19;6181708405096;27.302,27;5463241057434;26.411,67;7343293525494;26.514,36;19953403031;48.811,86;939996920655;23.798,90;9310432781012
2011-07-25;24.032,29;6198778870419;27.375,56;5479648675446;26.484,06;7362234859776;26.598,49;19854496428;48.942,47;942540335006;23.859,91;9334730975220
2011-07-26;24.018,56;6195772857403;27.364,56;5475242336279;26.471,88;7359617268206;26.571,59;19828941611;48.915,58;941907147597;23.850,85;9330828765394
2011-07-27;23.941,35;6173916440633;27.274,51;5458841756610;26.388,40;7337702550248;26.466,66;19469112988;48.711,97;938030148969;23.778,32;9302062024544
2011-07-28;23.786,74;6133155243399;27.100,48;5425815462135;26.225,80;7294594226998;26.268,74;19349029118;48.450,83;933039938055;23.621,50;9240632466224
2011-07-29;23.757,68;6118772666414;27.068,29;5415665926830;26.189,71;7278634946409;26.253,92;18758601399;48.389,38;930601718019;23.590,32;9170129692836
2011-07-30;23.757,68;6118772666414;27.068,29;5415665926830;26.189,71;7278634946409;26.253,92;18758601399;48.389,38;930601718019;23.590,32;9170129692836
2011-07-31;23.757,68;6118772666414;27.068,29;5415665926830;26.189,71;7278634946409;26.253,92;18758601399;48.389,38;930601718019;23.590,32;9170129692836
2011-08-01;23.740,13;6115332637820;27.052,27;5423570285638;26.172,33;7273709480136;26.216,30;18965045669;48.338,38;927165388976;23.575,50;9154867924503
2011-08-02;23.816,53;6132347698992;27.155,50;5443140793674;26.260,22;7296202752066;26.290,48;20047942748;48.496,56;929949173334;23.656,48;9186506280837
2011-08-03;23.682,48;6096718873330;27.008,70;5402499601527;26.125,11;7249520154201;26.125,63;20214512547;48.225,18;926397606503;23.517,59;9131523643067
2011-08-04;23.558,97;6065481279077;26.880,39;5372400904239;25.989,17;7207559429229;25.953,08;19806344955;47.964,71;921259855812;23.388,57;9082470421733
2011-08-05;23.270,34;5990291974739;26.596,45;5312298854394;25.678,14;7121310708926;25.609,73;19540143756;47.399,48;910431889620;23.104,64;8970942655852
2011-08-06;23.270,34;5990291974739;26.596,45;5312298854394;25.678,14;7121310708926;25.609,73;19540143756;47.399,48;910431889620;23.104,64;8970942655852
2011-08-07;23.270,34;5990291974739;26.596,45;5312298854394;25.678,14;7121310708926;25.609,73;19540143756;47.399,48;910431889620;23.104,64;8970942655852
2011-08-08;23.130,93;5954572195740;26.449,49;5280863229358;25.522,54;7075492732090;25.435,93;19407644076;47.076,09;904289310838;22.958,14;8913708336553
2011-08-09;22.815,61;5873537479359;26.123,72;5213503049794;25.184,31;6978678120774;25.047,40;18917892087;46.437,86;892045492384;22.647,87;8789785953945
2011-08-10;22.899,63;5893761094780;26.168,98;5214893816937;25.225,94;6990294993997;25.145,41;19034021843;46.520,29;893375331617;22.706,55;8809266009963
2011-08-11;22.819,99;5873363391957;26.119,33;5196998523467;25.169,17;6963634925317;25.087,80;18874991561;46.413,96;891100730174;22.660,72;8789805943890
2011-08-12;23.024,23;5920836179594;26.355,10;5235492425268;25.417,89;7025572792153;25.415,54;19112521738;46.837,34;899176417528;22.866,77;8871948417933
2011-08-13;23.024,23;5920836179594;26.355,10;5235492425268;25.417,89;7025572792153;25.415,54;19112521738;46.837,34;899176417528;22.866,77;8871948417933
2011-08-14;23.024,23;5920836179594;26.355,10;5235492425268;25.417,89;7025572792153;25.415,54;19112521738;46.837,34;899176417528;22.866,77;8871948417933
2011-08-15;23.024,23;5920836179594;26.355,10;5235492425268;25.417,89;7025572792153;25.415,54;19112521738;46.837,34;899176417528;22.866,77;8871948417933
