
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2011-03-08;23.898,95;478663035398;25.291,98;506018302961;22.338,69;621611846074;25.563,06;2316489066;40.279,27;49196921916;23.263,11;529090150656
2011-03-09;23.922,99;480281510289;25.308,56;506041414708;22.347,00;623345954312;25.584,29;2305094154;40.305,71;49237219816;23.275,15;527648747270
2011-03-10;23.937,94;482975532308;25.335,30;507649291172;22.372,80;625204147617;25.586,81;2305647617;40.313,35;49395912234;23.291,75;528387380039
2011-03-11;23.914,92;484126778382;25.342,13;507551132480;22.372,13;625480076469;25.571,82;2304872024;40.323,58;49270526420;23.283,12;529221494514
2011-03-12;23.914,92;484126778382;25.342,13;507551132480;22.372,13;625480076469;25.571,82;2304872024;40.323,58;49270526420;23.283,12;529221494514
2011-03-13;23.914,92;484126778382;25.342,13;507551132480;22.372,13;625480076469;25.571,82;2304872024;40.323,58;49270526420;23.283,12;529221494514
2011-03-14;23.930,31;483344914118;25.359,49;507201886336;22.378,29;624797690489;25.573,94;2306192514;40.347,72;49314803577;23.297,32;530632381533
2011-03-15;23.980,32;485371733660;25.390,65;506788964818;22.396,17;624574713145;25.569,19;2305889535;40.417,11;49326665202;23.321,83;531773156273
2011-03-16;23.976,01;487400808672;25.394,06;511756337964;22.429,46;631068222233;25.598,20;2299643449;40.443,06;49374525462;23.328,95;534556952344
2011-03-17;23.974,49;501439131289;25.390,40;537395460006;22.423,76;649459533259;25.607,08;2342625160;40.443,78;49660421546;23.328,71;544710630733
2011-03-18;24.050,85;515078932303;25.494,80;563661949710;22.528,10;664972437577;25.652,26;2347412607;40.536,38;50199353632;23.414,80;559438704263
2011-03-19;24.050,85;515078932303;25.494,80;563661949710;22.528,10;664972437577;25.652,26;2347412607;40.536,38;50199353632;23.414,80;559438704263
2011-03-20;24.050,85;515078932303;25.494,80;563661949710;22.528,10;664972437577;25.652,26;2347412607;40.536,38;50199353632;23.414,80;559438704263
2011-03-21;24.064,81;531105028099;25.513,23;591151712423;22.548,55;691817016377;25.698,07;2370021799;40.557,73;50512944196;23.439,66;576562325272
2011-03-22;24.087,57;553195522605;25.528,53;619665770173;22.561,46;722183638657;25.712,75;2385229945;40.571,86;51163184837;23.453,47;597569793719
2011-03-23;24.087,49;571473523809;25.543,57;649628951787;22.574,41;740919415294;25.727,63;2405251257;40.591,86;52255140339;23.465,89;612179187990
2011-03-24;24.104,76;589331721004;25.566,18;678969286604;22.592,99;755135296755;25.761,35;2413605861;40.628,49;53159949667;23.484,36;623695776507
2011-03-25;24.130,81;600063151833;25.580,09;686892780303;22.602,11;763542050467;25.790,11;2456042668;40.651,24;53930481857;23.493,50;629858890948
2011-03-26;24.130,81;600063151833;25.580,09;686892780303;22.602,11;763542050467;25.790,11;2456042668;40.651,24;53930481857;23.493,50;629858890948
2011-03-27;24.130,81;600063151833;25.580,09;686892780303;22.602,11;763542050467;25.790,11;2456042668;40.651,24;53930481857;23.493,50;629858890948
2011-03-28;24.144,56;606476224185;25.599,65;689454435041;22.619,38;766526440117;25.810,00;2482596726;40.683,83;54509643155;23.514,41;631771400716
2011-03-29;24.151,25;610565108165;25.610,33;691679865135;22.625,32;769301304708;25.810,12;2483726510;40.696,33;55008852334;23.521,73;635082892594
2011-03-30;24.159,29;612216535096;25.625,32;690435007995;22.644,55;768838762566;25.779,56;2480872812;40.678,59;56253195526;23.519,09;633125967366
2011-03-31;24.214,83;613980202233;25.663,67;690217183295;22.699,53;766342980121;25.789,16;2483178164;40.784,09;56945331886;23.599,11;634115742727
2011-04-01;24.189,94;614839409254;25.608,26;686570275573;22.632,48;764330558989;25.769,90;2443364141;40.761,02;56671325547;23.555,57;631373510569
2011-04-02;24.189,94;614839409254;25.608,26;686570275573;22.632,48;764330558989;25.769,90;2443364141;40.761,02;56671325547;23.555,57;631373510569
2011-04-03;24.189,94;614839409254;25.608,26;686570275573;22.632,48;764330558989;25.769,90;2443364141;40.761,02;56671325547;23.555,57;631373510569
2011-04-04;24.213,86;614402849665;25.637,62;684754126109;22.658,12;759339357754;25.805,09;3229741525;40.778,35;56890205083;23.569,01;630121905204
2011-04-05;24.243,19;613989724499;25.677,59;681831249330;22.721,46;757350035067;25.826,16;3232378656;40.785,77;57232496430;23.606,46;629725052694
2011-04-06;24.250,75;610444707400;25.685,90;674568755454;22.723,97;749483190090;25.841,77;3208629330;40.791,71;57326065286;23.611,63;626962258215
2011-04-07;24.273,33;608691562423;25.712,55;666864755945;22.759,14;750658265281;25.852,69;3210299893;40.802,55;57597550570;23.643,33;625038738772
2011-04-08;24.277,12;604639614598;25.731,23;662130268016;22.755,97;742284652153;25.872,90;3212882226;40.828,69;57524060017;23.643,96;620214838035
2011-04-09;24.277,12;604639614598;25.731,23;662130268016;22.755,97;742284652153;25.872,90;3212882226;40.828,69;57524060017;23.643,96;620214838035
2011-04-10;24.277,12;604639614598;25.731,23;662130268016;22.755,97;742284652153;25.872,90;3212882226;40.828,69;57524060017;23.643,96;620214838035
2011-04-11;24.292,23;602091158730;25.747,27;656341041761;22.771,34;737087641222;25.887,58;3214705168;40.851,99;57414375825;23.656,64;617680883516
2011-04-12;24.301,36;598328630298;25.760,80;650331674372;22.780,04;731503966504;25.897,87;3211604515;40.861,69;57542204733;23.662,79;614338082862
2011-04-13;24.306,26;596509422446;25.762,46;646187695425;22.780,77;725417345681;25.877,32;3206761482;40.861,51;57541687398;23.658,25;611080488257
2011-04-14;24.313,01;593868925060;25.772,50;644875778868;22.792,71;720764515548;25.887,47;3196364482;40.867,24;57458993881;23.664,83;609656416518
2011-04-15;24.336,61;596581187823;25.793,48;646125349228;22.816,89;721475244569;25.910,88;3205358066;40.896,64;57154730803;23.700,87;609222781340
2011-04-16;24.336,61;596581187823;25.793,48;646125349228;22.816,89;721475244569;25.910,88;3205358066;40.896,64;57154730803;23.700,87;609222781340
2011-04-17;24.336,61;596581187823;25.793,48;646125349228;22.816,89;721475244569;25.910,88;3205358066;40.896,64;57154730803;23.700,87;609222781340
2011-04-18;24.368,16;597513519909;25.819,57;643982045258;22.843,63;721177393840;25.941,71;3117497853;40.933,03;57141391975;23.730,00;608874583379
2011-04-19;24.378,25;596452196926;25.850,83;641547569840;22.859,59;720906352368;25.953,65;3120720116;40.961,36;57039720788;23.743,95;607742158059
2011-04-20;24.394,62;596497642362;25.850,16;640408700832;22.868,64;718923446802;25.983,66;3129199147;40.970,00;57997558284;23.753,90;607857718095
2011-04-21;24.407,77;596262316233;25.866,92;639844476336;22.888,38;717955538293;26.005,39;3130993528;40.989,67;57970445337;23.779,26;608122211190
2011-04-22;24.407,77;596262316233;25.866,92;639844476336;22.888,38;717955538293;26.005,39;3130993528;40.989,67;57970445337;23.779,26;608122211190
2011-04-23;24.407,77;596262316233;25.866,92;639844476336;22.888,38;717955538293;26.005,39;3130993528;40.989,67;57970445337;23.779,26;608122211190
2011-04-24;24.407,77;596262316233;25.866,92;639844476336;22.888,38;717955538293;26.005,39;3130993528;40.989,67;57970445337;23.779,26;608122211190
2011-04-25;24.439,02;596970739335;25.887,53;641017158531;22.920,01;719133697257;26.022,77;3139499462;41.016,69;58014915281;23.806,94;609189906808
2011-04-26;24.465,30;597259051513;25.899,17;641345453376;22.930,75;720607046900;26.025,32;3142336978;41.035,97;57878336007;23.820,15;611026612579
2011-04-27;24.485,06;596499171690;25.925,41;639642042854;22.940,21;721077103458;26.056,48;3143791279;41.062,76;57943000603;23.848,16;612501462464
2011-04-28;24.484,32;596242470218;25.928,69;637005519529;22.940,91;719137306030;26.045,07;3142414031;41.072,81;57932829080;23.853,29;612694309674
2011-04-29;24.479,23;594972925081;25.932,32;636017863996;22.948,54;718138283122;26.051,47;3146380989;41.092,29;58124699999;23.871,64;612717642027
2011-04-30;24.479,23;594972925081;25.932,32;636017863996;22.948,54;718138283122;26.051,47;3146380989;41.092,29;58124699999;23.871,64;612717642027
2011-05-01;24.479,23;594972925081;25.932,32;636017863996;22.948,54;718138283122;26.051,47;3146380989;41.092,29;58124699999;23.871,64;612717642027
2011-05-02;24.509,37;594652986128;25.968,26;637208713478;22.967,29;714368385708;26.075,99;3109243756;41.127,56;57701964568;23.893,96;610186342416
2011-05-03;24.509,41;593860997476;25.957,61;635862928787;22.957,13;713057160925;26.065,85;4601033119;41.134,77;57661791669;23.892,06;609440757298
2011-05-04;24.512,27;592516730405;25.959,60;634818846240;22.955,63;712444413722;26.070,62;4602030002;41.134,49;57735017820;23.888,90;607432884303
2011-05-05;24.499,50;590900526290;25.944,97;628321787799;22.933,00;708238858813;26.056,69;4581648119;41.116,73;57801318479;23.870,27;606656798258
2011-05-06;24.539,64;592243181697;25.986,25;626692475076;22.985,07;709431818939;26.080,63;4617357259;41.162,91;57865271553;23.907,54;606021066543
2011-05-07;24.539,64;592243181697;25.986,25;626692475076;22.985,07;709431818939;26.080,63;4617357259;41.162,91;57865271553;23.907,54;606021066543
2011-05-08;24.539,64;592243181697;25.986,25;626692475076;22.985,07;709431818939;26.080,63;4617357259;41.162,91;57865271553;23.907,54;606021066543
2011-05-09;24.557,26;591923943846;26.015,97;627121641256;23.002,13;709097866650;26.092,51;4621431584;41.208,13;57913704097;23.924,37;605646829873
2011-05-10;24.566,16;592358396137;26.022,69;626860732569;23.002,92;708943385503;26.108,14;4630186680;41.219,77;57728196823;23.936,56;605280041131
2011-05-11;24.568,47;591962218223;26.020,76;622440236425;23.000,51;708707343984;26.104,32;4631400420;41.213,09;57549780332;23.941,86;605109739870
2011-05-12;24.568,59;590834953557;26.018,14;619886972976;23.002,84;707804747785;26.110,99;4634551671;41.221,42;57562020892;23.937,29;605125751732
2011-05-13;24.575,58;589513399273;26.025,71;620361226422;23.008,58;706984127204;26.121,18;4638495858;41.235,16;57364339078;23.947,09;605172413670
2011-05-14;24.575,58;589513399273;26.025,71;620361226422;23.008,58;706984127204;26.121,18;4638495858;41.235,16;57364339078;23.947,09;605172413670
2011-05-15;24.575,58;589513399273;26.025,71;620361226422;23.008,58;706984127204;26.121,18;4638495858;41.235,16;57364339078;23.947,09;605172413670
2011-05-16;24.532,90;586913790366;25.994,01;618982722068;22.999,92;705054959999;26.134,14;4642833114;41.196,64;56937944018;23.914,79;603667236596
2011-05-17;24.541,36;586896738331;26.009,51;619240766518;23.005,84;705354038555;26.130,11;4650160954;41.196,96;57025449004;23.912,50;603231689206
2011-05-18;24.553,99;588809581976;26.024,20;620994826293;23.016,37;707663927489;26.135,18;4444177523;41.225,46;57338311677;23.924,73;605556888799
2011-05-19;24.570,28;590297343085;26.042,07;624899934538;23.031,60;711887305035;26.152,46;4447115594;41.245,91;57225981973;23.943,72;607010558402
2011-05-20;24.589,02;590822449125;26.061,71;627855653826;23.045,10;713073286083;26.148,98;4443814362;41.250,58;57236598135;23.951,26;607846088504
2011-05-21;24.589,02;590822449125;26.061,71;627855653826;23.045,10;713073286083;26.148,98;4443814362;41.250,58;57236598135;23.951,26;607846088504
2011-05-22;24.589,02;590822449125;26.061,71;627855653826;23.045,10;713073286083;26.148,98;4443814362;41.250,58;57236598135;23.951,26;607846088504
2011-05-23;24.597,64;590828087631;26.076,80;629068672417;23.056,72;713479298253;26.161,71;4348661761;41.268,96;57299818871;23.966,34;609062048271
2011-05-24;24.593,56;591254890415;26.076,44;629048099656;23.055,70;713752672054;26.163,42;4351509910;41.284,18;57302909445;23.965,11;609297355870
2011-05-25;24.597,48;590753009156;26.076,40;628788883908;23.055,25;714635847368;26.158,30;4350702384;41.283,81;57241892819;23.963,94;607532943516
2011-05-26;24.603,43;590826642605;26.081,28;628222580691;23.061,55;715549399897;26.162,25;4353450182;41.293,44;57273346557;23.971,11;607334240452
2011-05-27;24.597,29;590605347693;26.072,18;629930281530;23.043,79;716316362880;26.167,10;4343822154;41.284,35;57243132512;23.964,18;608596625967
2011-05-28;24.597,29;590605347693;26.072,18;629930281530;23.043,79;716316362880;26.167,10;4343822154;41.284,35;57243132512;23.964,18;608596625967
2011-05-29;24.597,29;590605347693;26.072,18;629930281530;23.043,79;716316362880;26.167,10;4343822154;41.284,35;57243132512;23.964,18;608596625967
2011-05-30;24.611,53;591436128427;26.084,08;630802410212;23.058,96;719306513529;26.189,02;4350225606;41.311,55;57289957344;23.982,49;609896274543
2011-05-31;24.615,67;592302903222;26.087,23;631872666734;23.057,88;718917928333;26.199,77;4904437820;41.329,36;57283348893;23.995,57;610743231352
2011-06-01;24.623,16;591236203798;26.092,66;631878591967;23.066,80;720852951646;26.208,93;4907236097;41.338,58;57142461876;24.007,39;609800174423
2011-06-02;24.631,60;592114766864;26.101,50;631992002007;23.089,66;722268658317;26.212,60;5834567648;41.365,99;57144345874;24.025,70;610381353663
2011-06-03;24.627,39;592931830757;26.113,79;632274294459;23.090,77;721082173735;26.220,23;5836114888;41.379,33;57059491324;24.032,83;610479235156
2011-06-04;24.627,39;592931830757;26.113,79;632274294459;23.090,77;721082173735;26.220,23;5836114888;41.379,33;57059491324;24.032,83;610479235156
2011-06-05;24.627,39;592931830757;26.113,79;632274294459;23.090,77;721082173735;26.220,23;5836114888;41.379,33;57059491324;24.032,83;610479235156
2011-06-06;24.631,52;593263878368;26.131,32;631329667702;23.095,79;719684113840;26.236,29;5839798013;41.399,99;57108598657;24.037,39;609482813534
2011-06-07;24.618,46;593849611946;26.104,79;633209070123;23.074,81;718201558758;26.222,90;5836805547;41.383,32;57136892002;24.018,18;609364667775
2011-06-08;24.620,36;595288135551;26.104,65;632858093161;23.073,13;718599596605;26.226,34;5837070343;41.381,19;57104539505;24.015,34;608825404040
2011-06-09;24.612,57;595741967969;26.093,89;632933873530;23.065,24;718195003485;26.229,48;5839345499;41.385,26;57089623418;24.012,35;608219331398
2011-06-10;24.628,54;597488161039;26.104,32;633300496379;23.073,24;718414050642;26.234,85;5836757708;41.391,66;57101765338;24.008,72;607260139106
2011-06-11;24.628,54;597488161039;26.104,32;633300496379;23.073,24;718414050642;26.234,85;5836757708;41.391,66;57101765338;24.008,72;607260139106
2011-06-12;24.628,54;597488161039;26.104,32;633300496379;23.073,24;718414050642;26.234,85;5836757708;41.391,66;57101765338;24.008,72;607260139106
2011-06-13;24.631,40;596335662538;25.838,86;625037100090;23.065,86;718488010650;26.236,30;5840961856;41.328,93;56947136619;23.850,46;604206976507
2011-06-14;24.619,87;597541272421;25.830,28;627344943064;23.049,75;718194370157;26.229,45;5842194251;41.326,85;56946314005;23.845,68;605115748048
2011-06-15;24.587,21;598744168313;25.793,89;625284890691;23.020,34;719918818357;26.213,25;5839680913;41.270,26;56431462300;23.814,13;605057250879
2011-06-16;24.571,54;601311917724;25.764,52;631554011062;23.011,68;726756858843;26.202,51;5823158740;41.260,12;56547390774;23.807,54;609433322264
2011-06-17;24.569,35;603248851161;25.753,25;635877166622;23.003,49;731955020427;26.207,92;5829243491;41.250,75;56789462813;23.806,78;613233671974
2011-06-18;24.569,35;603248851161;25.753,25;635877166622;23.003,49;731955020427;26.207,92;5829243491;41.250,75;56789462813;23.806,78;613233671974
2011-06-19;24.569,35;603248851161;25.753,25;635877166622;23.003,49;731955020427;26.207,92;5829243491;41.250,75;56789462813;23.806,78;613233671974
2011-06-20;24.577,01;606649983637;25.774,46;640773008955;23.007,57;736104472741;26.223,49;5833276270;41.274,27;57009837184;23.810,06;616161869742
2011-06-21;24.592,56;612354263174;25.654,57;645185564197;23.013,30;742416636501;26.234,94;5711089392;41.246,32;57038652437;23.734,77;618656770066
2011-06-22;24.610,25;617427977253;25.660,67;651936516587;23.014,74;754846869424;26.250,35;5719832526;41.247,60;57091211725;23.739,51;622360902852
2011-06-23;24.617,20;620942545824;25.667,38;658849040468;23.021,16;762816720977;26.267,57;5723584858;41.259,60;57293367482;23.741,85;624225726553
2011-06-24;24.602,11;625754223348;25.650,69;663428941539;23.012,72;771551341257;26.258,38;5721701966;41.249,52;57596904209;23.738,15;629386698321
2011-06-25;24.602,11;625754223348;25.650,69;663428941539;23.012,72;771551341257;26.258,38;5721701966;41.249,52;57596904209;23.738,15;629386698321
2011-06-26;24.602,11;625754223348;25.650,69;663428941539;23.012,72;771551341257;26.258,38;5721701966;41.249,52;57596904209;23.738,15;629386698321
2011-06-27;24.602,11;625754223348;25.650,69;663428941539;23.012,72;771551341257;26.258,38;5721701966;41.249,52;57596904209;23.738,15;629386698321
2011-06-28;24.599,63;627886567396;25.640,74;665903525827;23.009,78;774990692277;26.277,05;5730146140;41.256,65;57937836944;23.733,31;630721042909
2011-06-29;24.610,51;629618508651;25.651,40;667941855907;23.017,66;778211995612;26.277,74;5745363589;41.268,81;58209422707;23.742,20;628695101067
2011-06-30;24.592,13;631283521745;25.793,64;671868594319;23.006,33;779688638169;26.267,91;5746277257;41.215,50;58521230168;23.731,84;626795588145
2011-07-01;24.601,43;633265805782;25.645,67;667563541145;23.003,00;781707745532;26.270,99;5798489556;41.216,50;58463237539;23.724,68;625457482875
2011-07-02;24.601,43;633265805782;25.645,67;667563541145;23.003,00;781707745532;26.270,99;5798489556;41.216,50;58463237539;23.724,68;625457482875
2011-07-03;24.601,43;633265805782;25.645,67;667563541145;23.003,00;781707745532;26.270,99;5798489556;41.216,50;58463237539;23.724,68;625457482875
2011-07-04;24.626,96;635322539688;25.667,44;665972109100;23.032,38;782931543880;26.294,92;7096813464;41.257,17;58560729101;23.753,37;624927874495
2011-07-05;24.641,09;635835220337;25.684,28;664306985204;23.041,63;781849570617;26.299,78;7098125494;41.268,40;58541475891;23.770,87;625272877385
2011-07-06;24.639,23;634880707621;25.697,65;659862678819;23.049,29;778444622219;26.306,28;7069199288;41.277,29;59028915319;23.775,05;623915096269
2011-07-07;24.632,02;632440706262;25.695,76;653136836899;23.053,59;773784706851;26.305,76;7047758742;41.281,73;59002200395;23.775,94;620547345313
2011-07-08;24.626,13;631336195967;25.686,88;649715449405;23.054,60;771478733124;26.307,11;7048545257;41.277,32;59019162448;23.778,17;617514303369
2011-07-09;24.626,13;631336195967;25.686,88;649715449405;23.054,60;771478733124;26.307,11;7048545257;41.277,32;59019162448;23.778,17;617514303369
2011-07-10;24.626,13;631336195967;25.686,88;649715449405;23.054,60;771478733124;26.307,11;7048545257;41.277,32;59019162448;23.778,17;617514303369
2011-07-11;24.632,06;630150700282;25.707,95;647881820687;23.073,59;769234264782;26.312,09;7055204074;41.300,18;58887334092;23.789,04;615972290319
2011-07-12;24.638,03;630967491387;25.734,23;645793259365;23.094,31;767852613395;26.335,56;7061099311;41.321,59;58890234159;23.799,92;614897698873
2011-07-13;24.653,43;630365331614;25.746,89;642945446766;23.100,74;766944949135;26.345,46;6899468043;41.340,00;58879410506;23.809,37;613665832218
2011-07-14;24.650,19;631108259583;25.779,91;643944367086;23.099,28;766756151775;26.341,04;6880623112;41.340,75;58771717018;23.821,56;614813717917
2011-07-15;24.661,16;639262428958;25.767,98;646310863485;23.108,94;772996766038;26.343,87;6979427821;41.356,24;58553202526;23.824,61;618540668681
2011-07-16;24.661,16;639262428958;25.767,98;646310863485;23.108,94;772996766038;26.343,87;6979427821;41.356,24;58553202526;23.824,61;618540668681
2011-07-17;24.661,16;639262428958;25.767,98;646310863485;23.108,94;772996766038;26.343,87;6979427821;41.356,24;58553202526;23.824,61;618540668681
2011-07-18;24.678,76;642657250965;25.788,28;647968926323;23.131,20;778159000648;26.358,32;6988252486;41.385,99;58560514155;23.843,57;621715836264
2011-07-19;24.680,24;643003167569;25.793,34;648693109144;23.130,57;782275477558;26.358,14;6731391722;41.395,22;58562201652;23.847,54;622242806968
2011-07-20;24.679,58;645573012116;25.787,37;650131671083;23.137,60;784925082593;26.358,54;6734193926;41.387,66;59208042164;23.844,40;623741720991
2011-07-21;24.685,39;649421548006;25.820,44;654657387314;23.138,32;789146286054;26.343,96;6761715046;41.392,05;59194703242;23.880,11;624695370490
2011-07-22;24.667,86;654512101142;25.823,84;666481794094;23.128,31;795126522912;26.356,11;6779941482;41.369,85;59168893167;23.880,42;627922074489
2011-07-23;24.667,86;654512101142;25.823,84;666481794094;23.128,31;795126522912;26.356,11;6779941482;41.369,85;59168893167;23.880,42;627922074489
2011-07-24;24.667,86;654512101142;25.823,84;666481794094;23.128,31;795126522912;26.356,11;6779941482;41.369,85;59168893167;23.880,42;627922074489
2011-07-25;24.703,88;658943656533;25.841,90;671850444889;23.143,95;802170750782;26.380,34;6797880345;41.405,23;59404792994;23.903,23;631040728851
2011-07-26;24.709,52;661858334749;25.852,23;674226356866;23.146,27;807135446419;26.382,06;6798601028;41.410,69;59421884889;23.910,73;632510304835
2011-07-27;24.696,71;662478873206;25.842,17;675300186493;23.142,50;809893050302;26.376,84;6787613738;41.399,48;59431372634;23.905,49;633085924706
2011-07-28;24.673,89;661981504655;25.813,10;674739145418;23.126,41;809649366931;26.352,38;6779074850;41.374,44;59275926132;23.884,54;631844457118
2011-07-29;24.707,54;666079452330;25.980,41;684452937185;23.150,09;814803485868;26.353,34;6784779473;41.389,69;59306753449;23.901,17;633369007269
2011-07-30;24.707,54;666079452330;25.980,41;684452937185;23.150,09;814803485868;26.353,34;6784779473;41.389,69;59306753449;23.901,17;633369007269
2011-07-31;24.707,54;666079452330;25.980,41;684452937185;23.150,09;814803485868;26.353,34;6784779473;41.389,69;59306753449;23.901,17;633369007269
2011-08-01;24.725,26;668338534230;25.867,63;695563815047;23.166,19;827272260656;26.353,23;6796281688;41.422,25;59142508752;23.921,40;635515575792
2011-08-02;24.742,32;701285474223;25.901,11;730568250301;23.195,72;864631862110;26.373,32;8199316327;41.457,89;59389104969;23.956,51;651673762475
2011-08-03;24.747,28;729162984663;25.921,16;765451415882;23.217,05;904021374884;26.389,84;8182583677;41.505,25;60086271164;23.973,73;674325727449
2011-08-04;24.756,83;756203970356;25.938,47;802364451865;23.237,97;934833284539;26.390,32;8224534640;41.506,04;60779198530;23.978,35;688165720540
2011-08-05;24.780,15;766956950594;25.979,01;827629795516;23.287,40;948171341551;26.399,95;8248852242;41.556,19;62087930318;24.011,57;697734804779
2011-08-06;24.780,15;766956950594;25.979,01;827629795516;23.287,40;948171341551;26.399,95;8248852242;41.556,19;62087930318;24.011,57;697734804779
2011-08-07;24.780,15;766956950594;25.979,01;827629795516;23.287,40;948171341551;26.399,95;8248852242;41.556,19;62087930318;24.011,57;697734804779
2011-08-08;24.839,40;777447907867;26.052,69;839794307911;23.347,00;960910175742;26.421,15;8253358645;41.630,29;62846758564;24.056,01;704146708737
2011-08-09;24.873,68;785211485952;26.117,19;855151273594;23.414,49;977957577178;26.428,87;8452853233;41.685,21;63362150749;24.098,86;712618952726
2011-08-10;24.868,49;800833723919;26.096,66;880941752137;23.404,29;1003720086412;26.438,93;8528488623;41.689,77;64022565534;24.095,49;721714255188
2011-08-11;24.903,33;824834821293;26.148,36;924959722751;23.446,19;1041674599737;26.476,94;8510308219;41.745,82;65217902048;24.138,62;742475208870
2011-08-12;24.926,23;865261300091;26.168,59;970273534254;23.449,77;1091553486385;26.510,73;8661091156;41.783,93;66451358023;24.149,18;754280062087
2011-08-13;24.926,23;865261300091;26.168,59;970273534254;23.449,77;1091553486385;26.510,73;8661091156;41.783,93;66451358023;24.149,18;754280062087
2011-08-14;24.926,23;865261300091;26.168,59;970273534254;23.449,77;1091553486385;26.510,73;8661091156;41.783,93;66451358023;24.149,18;754280062087
2011-08-15;24.926,23;865261300091;26.168,59;970273534254;23.449,77;1091553486385;26.510,73;8661091156;41.783,93;66451358023;24.149,18;754280062087
2011-08-16;25.042,66;900769247484;26.235,97;1021622353929;23.529,88;1144217687578;26.547,98;8814986932;41.933,42;67887802889;24.254,96;803000960085
2011-08-17;25.048,62;915041176698;26.245,95;1054264225636;23.521,31;1163933756046;26.527,45;8784990924;41.930,24;69580537778;24.249,61;815808852076
2011-08-18;25.048,04;922311223052;26.243,19;1067824160490;23.525,00;1177737599375;26.535,33;8796693117;41.930,25;71313057743;24.253,43;826641551981
2011-08-19;25.119,77;926772842670;26.314,34;1070636426642;23.606,01;1183270945673;26.567,27;8522786664;41.995,30;72712552771;24.318,97;828828940024
2011-08-20;25.119,77;926772842670;26.314,34;1070636426642;23.606,01;1183270945673;26.567,27;8522786664;41.995,30;72712552771;24.318,97;828828940024
2011-08-21;25.119,77;926772842670;26.314,34;1070636426642;23.606,01;1183270945673;26.567,27;8522786664;41.995,30;72712552771;24.318,97;828828940024
2011-08-22;25.146,95;929882489163;26.344,00;1074485645532;23.642,37;1188178163291;26.605,23;8539587074;42.031,10;73452994236;24.345,64;831251271899
2011-08-23;25.144,16;929487113496;26.434,80;1076113820298;23.639,99;1188701957783;26.607,40;8546975457;42.025,48;73916019170;24.336,47;831713905668
2011-08-24;25.215,45;936686849725;26.507,42;1083785633045;23.720,67;1198729132737;26.639,62;8548706355;42.099,08;74277080513;24.398,36;835795656919
2011-08-25;25.264,24;946063121896;26.569,28;1104641497746;23.779,11;1217451469024;26.693,91;8623342532;42.170,79;74436068115;24.447,24;840546489294
2011-08-26;25.288,35;952624876756;26.593,99;1114929323990;23.810,65;1229606206535;26.692,15;8624559779;42.213,86;75237583872;24.463,36;847353603505
2011-08-27;25.288,35;952624876756;26.593,99;1114929323990;23.810,65;1229606206535;26.692,15;8624559779;42.213,86;75237583872;24.463,36;847353603505
2011-08-28;25.288,35;952624876756;26.593,99;1114929323990;23.810,65;1229606206535;26.692,15;8624559779;42.213,86;75237583872;24.463,36;847353603505
2011-08-29;25.319,66;958289827512;26.648,91;1123528727173;23.861,31;1238133918146;26.739,40;8662284090;42.262,07;76220823920;24.502,07;852643473790
2011-08-30;25.359,36;961928896928;26.672,04;1128717829223;23.888,36;1242389365358;26.759,76;8672036111;42.288,63;76798430006;24.531,14;857090876276
2011-08-31;25.559,10;972841978177;26.825,54;1138823767231;24.070,85;1256500074604;26.846,37;8730291197;42.549,38;77615963347;24.721,23;867397586780
2011-09-01;25.484,00;979763832581;26.780,58;1146253848361;24.021,07;1261621666462;26.847,35;8769713226;42.504,39;77454059021;24.677,04;868436642579
2011-09-02;25.498,12;979552500568;26.794,31;1147339928592;24.034,09;1261498207919;26.866,29;10345430499;42.524,74;78209578690;24.692,03;869493286927
2011-09-03;25.498,12;979552500568;26.794,31;1147339928592;24.034,09;1261498207919;26.866,29;10345430499;42.524,74;78209578690;24.692,03;869493286927
2011-09-04;25.498,12;979552500568;26.794,31;1147339928592;24.034,09;1261498207919;26.866,29;10345430499;42.524,74;78209578690;24.692,03;869493286927
2011-09-05;25.511,95;981981510870;26.867,09;1152353892415;24.055,51;1264574070577;26.886,45;10357329456;42.566,11;80145117013;24.721,63;870371706696
2011-09-06;25.561,29;982311990671;26.940,83;1153919562829;24.112,08;1267336338281;26.900,00;10364705800;42.606,17;80333942177;24.777,30;871409572683
2011-09-07;25.663,45;987297282690;27.032,01;1155813518738;24.214,60;1272812206517;26.977,09;10370040462;42.723,70;80653196359;24.870,23;874624926383
2011-09-08;25.610,52;991723863558;26.967,83;1154514062284;24.155,51;1270484932650;26.959,86;10346729022;42.682,46;80823987812;24.820,11;871979718583
2011-09-09;25.551,84;993035095648;26.910,95;1160373932910;24.113,32;1279234354154;26.937,29;10339938327;42.649,80;80837477093;24.776,02;872964893484
2011-09-10;25.551,84;993035095648;26.910,95;1160373932910;24.113,32;1279234354154;26.937,29;10339938327;42.649,80;80837477093;24.776,02;872964893484
2011-09-11;25.551,84;993035095648;26.910,95;1160373932910;24.113,32;1279234354154;26.937,29;10339938327;42.649,80;80837477093;24.776,02;872964893484
