
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2012-08-24;21.107,34;2464785033021;21.891,29;1902500412720;22.004,34;2507999756151;21.353,61;47243830155;20.789,79;429252283466;20.845,37;3586128904054
2012-08-25;21.107,34;2464785033021;21.891,29;1902500412720;22.004,34;2507999756151;21.353,61;47243830155;20.789,79;429252283466;20.845,37;3586128904054
2012-08-26;21.107,34;2464785033021;21.891,29;1902500412720;22.004,34;2507999756151;21.353,61;47243830155;20.789,79;429252283466;20.845,37;3586128904054
2012-08-27;21.126,13;2467511654820;21.914,99;1904353998365;22.027,97;2510779804907;21.368,96;47305676269;20.807,56;429638590851;20.863,01;3590519291847
2012-08-28;21.112,46;2465966901184;21.902,29;1902423541765;22.012,61;2508977762119;21.359,88;47284219719;20.796,63;429383609206;20.849,86;3587906697393
2012-08-29;21.117,41;2466977962450;21.907,71;1902910578184;22.019,23;2509507928167;21.364,24;47324704778;20.804,52;429816422667;20.862,28;3591067381747
2012-08-30;21.113,33;2463339455780;21.901,97;1902571941567;22.014,63;2508372348302;21.363,98;47326951747;20.807,75;429819575090;20.859,82;3589805114306
2012-08-31;21.120,23;2485119504648;21.915,56;1914376181155;22.029,92;2531347292941;21.365,98;47365301919;20.816,04;433470191562;20.872,71;3625938628192
2012-09-01;21.120,23;2485119504648;21.915,56;1914376181155;22.029,92;2531347292941;21.365,98;47365301919;20.816,04;433470191562;20.872,71;3625938628192
2012-09-02;21.120,23;2485119504648;21.915,56;1914376181155;22.029,92;2531347292941;21.365,98;47365301919;20.816,04;433470191562;20.872,71;3625938628192
2012-09-03;21.150,00;2487518278913;21.940,95;1915024740539;22.062,06;2534045855001;21.377,15;47967750125;20.835,03;433020595014;20.896,14;3624367928560
2012-09-04;21.162,78;2486746695325;21.954,64;1914650420265;22.077,17;2534126869621;21.393,89;49088992788;20.847,48;433434227572;20.912,61;3626558511428
2012-09-05;21.155,80;2484097035164;21.952,93;1913375444040;22.070,81;2532758031197;21.396,34;49045798829;20.847,10;433393423906;20.910,34;3612746628461
2012-09-06;21.154,51;2483792474613;21.954,34;1909666586251;22.063,66;2528621448703;21.392,95;49049197064;20.841,12;433248341188;20.903,35;3607457457588
2012-09-07;21.167,45;2485794460785;21.967,62;1910441317470;22.073,22;2521306670335;21.408,09;49067549608;20.848,76;433454391608;20.905,33;3606924393940
2012-09-08;21.167,45;2485794460785;21.967,62;1910441317470;22.073,22;2521306670335;21.408,09;49067549608;20.848,76;433454391608;20.905,33;3606924393940
2012-09-09;21.167,45;2485794460785;21.967,62;1910441317470;22.073,22;2521306670335;21.408,09;49067549608;20.848,76;433454391608;20.905,33;3606924393940
2012-09-10;21.192,50;2481247390093;21.986,03;1908550350115;22.095,45;2522543928883;21.436,91;47831281828;20.866,67;431596509419;20.922,99;3609746472418
2012-09-11;21.191,45;2481060054812;21.987,88;1908132495443;22.099,62;2522009977670;21.444,36;47871445208;20.874,23;431574847149;20.925,53;3609908242011
2012-09-12;21.208,62;2483368898910;22.000,61;1910202530372;22.108,01;2523464656682;21.452,58;47936366436;20.882,61;431999394666;20.944,30;3613292318379
2012-09-13;21.213,68;2485259157954;22.007,39;1909791186247;22.115,35;2524242253292;21.464,09;48060816522;20.892,12;432367525768;20.955,93;3618106626312
2012-09-14;21.244,89;2488267126512;22.028,38;1912230497293;22.142,82;2529765242403;21.469,09;49507553220;20.903,11;431980989238;20.983,14;3620418756692
2012-09-15;21.244,89;2488267126512;22.028,38;1912230497293;22.142,82;2529765242403;21.469,09;49507553220;20.903,11;431980989238;20.983,14;3620418756692
2012-09-16;21.244,89;2488267126512;22.028,38;1912230497293;22.142,82;2529765242403;21.469,09;49507553220;20.903,11;431980989238;20.983,14;3620418756692
2012-09-17;21.244,89;2488267126512;22.028,38;1912230497293;22.142,82;2529765242403;21.469,09;49507553220;20.903,11;431980989238;20.983,14;3620418756692
2012-09-18;21.244,89;2488267126512;22.028,38;1912230497293;22.142,82;2529765242403;21.469,09;49507553220;20.903,11;431980989238;20.983,14;3620418756692
2012-09-19;21.244,89;2488267126512;22.028,38;1912230497293;22.142,82;2529765242403;21.469,09;49507553220;20.903,11;431980989238;20.983,14;3620418756692
2012-09-20;21.236,36;2487810209505;22.019,81;1912186957242;22.142,60;2531253533767;21.484,72;49631661924;20.906,56;432126517307;20.979,34;3622018776211
2012-09-21;21.252,54;2489054150935;22.034,65;1912078083824;22.160,23;2532802993520;21.494,42;49661552282;20.927,20;432606535107;20.995,66;3626468427919
2012-09-22;21.252,54;2489054150935;22.034,65;1912078083824;22.160,23;2532802993520;21.494,42;49661552282;20.927,20;432606535107;20.995,66;3626468427919
2012-09-23;21.252,54;2489054150935;22.034,65;1912078083824;22.160,23;2532802993520;21.494,42;49661552282;20.927,20;432606535107;20.995,66;3626468427919
2012-09-24;21.284,39;2492365683102;22.066,31;1915009827017;22.191,66;2536262379187;21.516,54;49736457901;20.954,17;433644295113;21.029,01;3631353194894
2012-09-25;21.303,52;2495778492173;22.088,92;1913494786782;22.217,05;2538999625783;21.531,81;49752020321;20.974,91;434043506714;21.044,49;3634205758735
2012-09-26;21.260,57;2490625492269;22.043,03;1909011993236;22.171,32;2534344294436;21.503,97;49686256945;20.935,30;433211115374;20.987,10;3624506447572
2012-09-27;21.258,69;2488841019593;22.035,82;1909043467124;22.165,27;2534544181865;21.489,52;49709798303;20.932,45;433329796315;20.980,82;3625607943048
2012-09-28;21.302,50;2517585917871;22.076,19;1922911251054;22.205,29;2563760266058;21.523,99;49966308996;20.966,67;437809775478;21.032,80;3669749672822
2012-09-29;21.302,50;2517585917871;22.076,19;1922911251054;22.205,29;2563760266058;21.523,99;49966308996;20.966,67;437809775478;21.032,80;3669749672822
2012-09-30;21.302,50;2517585917871;22.076,19;1922911251054;22.205,29;2563760266058;21.523,99;49966308996;20.966,67;437809775478;21.032,80;3669749672822
2012-10-01;21.324,77;2520153626152;22.099,05;1923713582741;22.233,53;2566558484478;21.547,84;50885882086;20.994,52;437828689581;21.061,33;3670716528341
2012-10-02;21.308,58;2518471196302;22.084,01;1922434000267;22.216,05;2564614584186;21.549,95;51771327978;20.982,91;437900625368;21.039,27;3664402959707
2012-10-03;21.312,54;2518956978065;22.089,55;1921635364445;22.218,36;2564969668231;21.555,59;51765039329;20.989,10;437517700226;21.033,81;3662693711652
2012-10-04;21.328,54;2518605131120;22.107,61;1921935724299;22.236,15;2565441476678;21.569,90;51810092955;21.004,43;437810313459;21.047,69;3664426989098
2012-10-05;21.351,82;2520178450022;22.128,76;1923637183667;22.258,33;2567086917969;21.583,20;51886119496;21.020,62;438127029417;21.077,52;3669505843992
2012-10-06;21.351,82;2520178450022;22.128,76;1923637183667;22.258,33;2567086917969;21.583,20;51886119496;21.020,62;438127029417;21.077,52;3669505843992
2012-10-07;21.351,82;2520178450022;22.128,76;1923637183667;22.258,33;2567086917969;21.583,20;51886119496;21.020,62;438127029417;21.077,52;3669505843992
2012-10-08;21.376,02;2523154641120;22.160,34;1925599102134;22.288,86;2568310197687;21.613,89;51927291518;21.050,61;438770283494;21.104,81;3670252909601
2012-10-09;21.382,46;2522689780588;22.171,30;1926788558679;22.301,60;2569536858727;21.626,40;51973612245;21.059,84;438565672153;21.124,09;3674000879231
2012-10-10;21.365,76;2512573040401;22.150,05;1919598359903;22.280,76;2560552850217;21.605,47;51955282024;21.045,79;438290463036;21.098,20;3661211717509
2012-10-11;21.359,79;2511254313004;22.148,12;1917275957025;22.277,15;2558928848433;21.596,64;51961563878;21.042,24;436281967126;21.092,99;3658906623919
2012-10-12;21.366,28;2513355284888;22.155,47;1919304372457;22.280,40;2560616326879;21.603,14;50801786741;21.045,76;436656705560;21.095,73;3660284384640
2012-10-13;21.366,28;2513355284888;22.155,47;1919304372457;22.280,40;2560616326879;21.603,14;50801786741;21.045,76;436656705560;21.095,73;3660284384640
2012-10-14;21.366,28;2513355284888;22.155,47;1919304372457;22.280,40;2560616326879;21.603,14;50801786741;21.045,76;436656705560;21.095,73;3660284384640
2012-10-15;21.366,28;2513355284888;22.155,47;1919304372457;22.280,40;2560616326879;21.603,14;50801786741;21.045,76;436656705560;21.095,73;3660284384640
2012-10-16;21.391,29;2517988339861;22.187,32;1921685924698;22.301,64;2564910680489;21.635,35;51500063460;21.071,01;436935635604;21.110,50;3664564579402
2012-10-17;21.408,26;2521144721283;22.208,95;1924132762565;22.324,12;2569088933861;21.660,20;51655749286;21.090,84;437513110749;21.133,82;3667984674199
2012-10-18;21.441,16;2525595543038;22.244,45;1927404775952;22.356,45;2572414315849;21.684,75;51766017414;21.114,73;438204832619;21.171,09;3675927387579
2012-10-19;21.461,28;2528035561042;22.263,55;1928649862791;22.381,78;2576083835032;21.707,36;51807761983;21.139,28;438730874440;21.187,17;3677513271741
2012-10-20;21.461,28;2528035561042;22.263,55;1928649862791;22.381,78;2576083835032;21.707,36;51807761983;21.139,28;438730874440;21.187,17;3677513271741
2012-10-21;21.461,28;2528035561042;22.263,55;1928649862791;22.381,78;2576083835032;21.707,36;51807761983;21.139,28;438730874440;21.187,17;3677513271741
2012-10-22;21.453,41;2528456877902;22.250,92;1926931483311;22.375,40;2574555050005;21.692,39;51906333204;21.129,81;438724999520;21.179,28;3677547578832
2012-10-23;21.454,49;2528025445513;22.248,38;1926659569859;22.374,16;2574106684228;21.687,98;51940725703;21.129,15;438732472095;21.178,31;3676947655295
2012-10-24;21.479,58;2531298126406;22.266,40;1927729706420;22.397,23;2577041598306;21.693,14;51958944429;21.148,36;439229681129;21.205,40;3681819673698
2012-10-25;21.478,01;2529961639101;22.260,50;1926923168618;22.389,77;2576149461589;21.691,14;51904909540;21.142,12;439051292325;21.206,22;3681222873195
2012-10-26;21.463,98;2528744999720;22.245,29;1924642529636;22.372,09;2574166035016;21.679,28;51937599126;21.130,21;438896064368;21.190,55;3679657790014
2012-10-27;21.463,98;2528744999720;22.245,29;1924642529636;22.372,09;2574166035016;21.679,28;51937599126;21.130,21;438896064368;21.190,55;3679657790014
2012-10-28;21.463,98;2528744999720;22.245,29;1924642529636;22.372,09;2574166035016;21.679,28;51937599126;21.130,21;438896064368;21.190,55;3679657790014
2012-10-29;21.475,16;2529045622638;22.257,17;1926289836470;22.385,83;2576321797210;21.685,12;52118555274;21.142,84;439123916926;21.198,84;3680676814820
2012-10-30;21.490,32;2529253259310;22.263,48;1926141857201;22.394,94;2575503625205;21.698,10;52736491971;21.156,47;439759036398;21.212,45;3684681609105
2012-10-31;21.464,57;2548358233638;22.237,92;1935550670785;22.370,34;2594830533490;21.683,40;52746060273;21.136,52;443095772267;21.186,13;3715176916397
2012-11-01;21.464,57;2548358233638;22.237,92;1935550670785;22.370,34;2594830533490;21.683,40;52746060273;21.136,52;443095772267;21.186,13;3715176916397
2012-11-02;21.464,57;2548358233638;22.237,92;1935550670785;22.370,34;2594830533490;21.683,40;52746060273;21.136,52;443095772267;21.186,13;3715176916397
2012-11-03;21.464,57;2548358233638;22.237,92;1935550670785;22.370,34;2594830533490;21.683,40;52746060273;21.136,52;443095772267;21.186,13;3715176916397
2012-11-04;21.464,57;2548358233638;22.237,92;1935550670785;22.370,34;2594830533490;21.683,40;52746060273;21.136,52;443095772267;21.186,13;3715176916397
2012-11-05;21.495,46;2552982020306;22.281,25;1938463220204;22.413,48;2598965796599;21.722,54;53642589154;21.174,73;442760001764;21.228,92;3719067997123
2012-11-06;21.508,55;2553439558576;22.290,39;1937725908278;22.424,74;2599462027836;21.726,32;54612649606;21.183,01;442885344996;21.240,41;3718832348742
2012-11-07;21.514,85;2552412899709;22.299,12;1937612703187;22.422,13;2598596123898;21.733,80;54562959069;21.183,89;443456339293;21.246,35;3720032619141
2012-11-08;21.479,35;2546837790133;22.271,03;1934381588588;22.395,67;2593144399736;21.712,79;54509158441;21.162,94;442976258639;21.222,84;3715768174198
2012-11-09;21.453,47;2543254090414;22.248,29;1931925044974;22.371,56;2590550153059;21.699,35;54473104437;21.150,49;442762195753;21.202,41;3700466996819
2012-11-10;21.453,47;2543254090414;22.248,29;1931925044974;22.371,56;2590550153059;21.699,35;54473104437;21.150,49;442762195753;21.202,41;3700466996819
2012-11-11;21.453,47;2543254090414;22.248,29;1931925044974;22.371,56;2590550153059;21.699,35;54473104437;21.150,49;442762195753;21.202,41;3700466996819
2012-11-12;21.467,51;2537530770613;22.257,89;1929813248312;22.384,97;2584301456341;21.713,73;54519081830;21.163,35;443045987095;21.216,87;3698970955857
2012-11-13;21.465,68;2537325899590;22.263,75;1930224930675;22.387,48;2585003498198;21.702,39;54502947513;21.169,41;443293984526;21.212,04;3697124474637
2012-11-14;21.475,49;2540122436853;22.269,50;1932130920540;22.400,10;2587723024068;21.712,80;54626911664;21.178,33;441756870193;21.219,99;3698663791956
2012-11-15;21.443,40;2536898468720;22.234,53;1929087955558;22.374,22;2587740390296;21.687,18;56487861066;21.151,28;440208371290;21.183,33;3693185810848
2012-11-16;21.429,98;2534594014016;22.219,47;1927381152236;22.359,37;2586087521976;21.676,39;55207869379;21.139,52;440122372995;21.169,87;3690355884731
2012-11-17;21.429,98;2534594014016;22.219,47;1927381152236;22.359,37;2586087521976;21.676,39;55207869379;21.139,52;440122372995;21.169,87;3690355884731
2012-11-18;21.429,98;2534594014016;22.219,47;1927381152236;22.359,37;2586087521976;21.676,39;55207869379;21.139,52;440122372995;21.169,87;3690355884731
2012-11-19;21.453,75;2538072837192;22.240,47;1929062494028;22.382,05;2588556208979;21.697,45;55329384016;21.157,65;440612810471;21.192,67;3695504909116
2012-11-20;21.461,79;2538588406861;22.245,73;1930087357179;22.380,55;2587902274382;21.707,48;55344746899;21.157,47;440628572303;21.207,51;3697578826904
2012-11-21;21.468,88;2540625623003;22.251,77;1929734404471;22.389,16;2589366603495;21.706,39;55405012011;21.160,02;440607348011;21.211,15;3698322668889
2012-11-22;21.445,08;2538309516808;22.229,63;1926631883828;22.366,69;2585393940296;21.694,97;55382514796;21.143,69;440289104068;21.193,34;3694440036544
2012-11-23;21.434,11;2537292778071;22.215,95;1923850570998;22.348,77;2583455763241;21.685,96;55378795002;21.132,36;439983531573;21.177,97;3691080893699
2012-11-24;21.434,11;2537292778071;22.215,95;1923850570998;22.348,77;2583455763241;21.685,96;55378795002;21.132,36;439983531573;21.177,97;3691080893699
2012-11-25;21.434,11;2537292778071;22.215,95;1923850570998;22.348,77;2583455763241;21.685,96;55378795002;21.132,36;439983531573;21.177,97;3691080893699
2012-11-26;21.480,55;2543097062209;22.269,44;1927306745997;22.400,68;2588916108151;21.723,76;55482317422;21.168,00;440544971486;21.230,74;3700706934683
2012-11-27;21.502,09;2546063044730;22.296,53;1930197493097;22.429,62;2592500313508;21.739,63;55519084494;21.190,45;440928879108;21.259,71;3706179075874
2012-11-28;21.510,65;2547857296593;22.303,45;1929851656675;22.430,20;2592161593015;21.740,51;55524275004;21.195,81;441220817070;21.265,95;3708417807113
2012-11-29;21.522,37;2549843319092;22.311,09;1930750008904;22.436,08;2591653154572;21.744,98;55578061331;21.201,84;441376210550;21.280,14;3710986494772
2012-11-30;21.512,35;2570710965223;22.298,41;1940546841701;22.435,93;2612939249505;21.750,58;55709306111;21.199,61;444750626598;21.276,34;3747814729256
2012-12-01;21.512,35;2570710965223;22.298,41;1940546841701;22.435,93;2612939249505;21.750,58;55709306111;21.199,61;444750626598;21.276,34;3747814729256
2012-12-02;21.512,35;2570710965223;22.298,41;1940546841701;22.435,93;2612939249505;21.750,58;55709306111;21.199,61;444750626598;21.276,34;3747814729256
2012-12-03;21.536,07;2572122705643;22.326,59;1941589571720;22.461,88;2617060487453;21.779,81;56896997743;21.229,70;444754328692;21.301,45;3749589861758
2012-12-04;21.540,08;2572008894045;22.331,92;1941155134581;22.469,85;2617412954769;21.784,35;57621158334;21.235,90;444555436938;21.312,44;3748796329007
2012-12-05;21.527,18;2569027013243;22.321,05;1939835610465;22.452,74;2615423100418;21.781,72;57625335439;21.225,82;444511998844;21.309,21;3748457660058
2012-12-06;21.545,48;2571286820371;22.337,86;1940525540354;22.467,61;2616922735895;21.794,37;57723042433;21.231,83;444540159129;21.311,65;3749089348005
2012-12-07;21.548,51;2570416404980;22.334,78;1939904318734;22.462,30;2614361181830;21.786,58;57681900283;21.221,02;444437651798;21.297,88;3733086336179
2012-12-08;21.548,51;2570416404980;22.334,78;1939904318734;22.462,30;2614361181830;21.786,58;57681900283;21.221,02;444437651798;21.297,88;3733086336179
2012-12-09;21.548,51;2570416404980;22.334,78;1939904318734;22.462,30;2614361181830;21.786,58;57681900283;21.221,02;444437651798;21.297,88;3733086336179
2012-12-10;21.551,55;2568314406299;22.339,05;1939125511240;22.474,83;2614763817184;21.785,08;57745301466;21.220,80;444121363134;21.288,70;3729230596329
2012-12-11;21.563,39;2568128538607;22.348,62;1935621817776;22.482,13;2613667636912;21.786,14;57756879427;21.228,57;444363781836;21.309,99;3730721756429
2012-12-12;21.580,71;2563407318696;22.364,68;1938807522881;22.508,23;2617763756521;21.800,69;57872936465;21.240,21;444482485119;21.330,50;3734855481736
2012-12-13;21.617,77;2569470108757;22.402,60;1942730352940;22.547,39;2616478817273;21.828,10;58165800308;21.269,59;445159945959;21.374,77;3744675818639
2012-12-14;21.610,68;2568157896204;22.403,50;1943119043060;22.547,44;2617400114689;21.826,05;57016158987;21.276,68;443408555258;21.372,09;3745805480742
2012-12-15;21.610,68;2568157896204;22.403,50;1943119043060;22.547,44;2617400114689;21.826,05;57016158987;21.276,68;443408555258;21.372,09;3745805480742
2012-12-16;21.610,68;2568157896204;22.403,50;1943119043060;22.547,44;2617400114689;21.826,05;57016158987;21.276,68;443408555258;21.372,09;3745805480742
2012-12-17;21.609,52;2568032491756;22.395,29;1942007707122;22.543,58;2619597810067;21.825,00;58390468574;21.270,93;442765773891;21.364,30;3742140476023
2012-12-18;21.619,93;2569461880432;22.411,14;1942501356564;22.552,19;2619650475356;21.840,74;58591926500;21.281,49;443048394521;21.377,76;3744975128873
2012-12-19;21.642,84;2572137201884;22.436,46;1944713570417;22.578,29;2623538123968;21.867,05;58633005876;21.302,37;443707595793;21.405,15;3749772019920
2012-12-20;21.646,19;2574075427293;22.439,47;1947580785079;22.582,06;2624862200264;21.865,73;58642034930;21.305,90;443969534596;21.403,04;3749607707976
2012-12-21;21.670,12;2576950055293;22.467,59;1949535122759;22.605,31;2628152936547;21.878,42;59124689033;21.327,09;444419618324;21.432,76;3754806931983
2012-12-22;21.670,12;2576950055293;22.467,59;1949535122759;22.605,31;2628152936547;21.878,42;59124689033;21.327,09;444419618324;21.432,76;3754806931983
2012-12-23;21.670,12;2576950055293;22.467,59;1949535122759;22.605,31;2628152936547;21.878,42;59124689033;21.327,09;444419618324;21.432,76;3754806931983
2012-12-24;21.645,41;2575274174720;22.450,31;1947990098648;22.588,45;2626138408403;21.859,54;59094260834;21.320,82;444195644073;21.413,87;3751674730158
2012-12-25;21.645,41;2575274174720;22.450,31;1947990098648;22.588,45;2626138408403;21.859,54;59094260834;21.320,82;444195644073;21.413,87;3751674730158
2012-12-26;21.661,07;2577129833950;22.467,91;1949363257078;22.602,85;2628808352471;21.880,97;59177701996;21.341,87;444503780996;21.434,25;3755298713554
2012-12-27;21.664,94;2578031083880;22.468,99;1948794231870;22.605,12;2629631922930;21.881,30;59231649602;21.337,64;444492609078;21.433,59;3756095501616
2012-12-28;21.679,15;2601926216122;22.482,11;1961184207303;22.619,75;2654116304394;21.893,49;59303019864;21.350,76;448715524450;21.445,12;3795324120180
2012-12-29;21.679,15;2601926216122;22.482,11;1961184207303;22.619,75;2654116304394;21.893,49;59303019864;21.350,76;448715524450;21.445,12;3795324120180
2012-12-30;21.679,15;2601926216122;22.482,11;1961184207303;22.619,75;2654116304394;21.893,49;59303019864;21.350,76;448715524450;21.445,12;3795324120180
2012-12-31;21.675,62;2601492810725;22.471,52;1960106741226;22.609,06;2652846904364;21.896,87;59351445949;21.340,78;448515416263;21.442,92;3794849916565

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2013-01-01;21.675,62;2601492810725;22.471,52;1960106741226;22.609,06;2652846904364;21.896,87;59351445949;21.340,78;448515416263;21.442,92;3794849916565
2013-01-02;21.720,15;2606627511936;22.513,00;1963748080638;22.641,60;2657159168226;21.923,66;59604648470;21.375,07;449050393396;21.483,11;3799089612282
2013-01-03;21.722,39;2605233666709;22.523,11;1964198326862;22.621,64;2654954350226;21.934,88;60977289578;21.362,50;448072964072;21.464,78;3793286391158
2013-01-04;21.703,93;2602107109147;22.512,30;1963682591941;22.618,10;2654817916949;21.942,44;61043964452;21.356,92;448149083166;21.457,74;3790625449001
2013-01-05;21.703,93;2602107109147;22.512,30;1963682591941;22.618,10;2654817916949;21.942,44;61043964452;21.356,92;448149083166;21.457,74;3790625449001
2013-01-06;21.703,93;2602107109147;22.512,30;1963682591941;22.618,10;2654817916949;21.942,44;61043964452;21.356,92;448149083166;21.457,74;3790625449001
2013-01-07;21.707,62;2601339667852;22.522,11;1964169772198;22.628,72;2655757040158;21.945,60;61060248610;21.361,99;448278517873;21.451,78;3789857790903
2013-01-08;21.677,71;2596305643285;22.501,72;1959196089211;22.606,91;2650564274225;21.931,13;60872742428;21.344,68;447926530565;21.422,32;3782875312556
2013-01-09;21.653,05;2590791109333;22.484,03;1955058262693;22.586,93;2646107396997;21.924,30;60741610083;21.330,38;447583470415;21.391,03;3775178818294
2013-01-10;21.681,70;2591816720260;22.509,12;1952370022446;22.606,83;2646615391756;21.940,07;60676767755;21.350,80;447887905796;21.420,28;3778641748145
2013-01-11;21.720,28;2595668313269;22.550,10;1952440253290;22.641,13;2643852002637;21.968,48;60673292548;21.379,65;446139391134;21.461,53;3772012032086
2013-01-12;21.720,28;2595668313269;22.550,10;1952440253290;22.641,13;2643852002637;21.968,48;60673292548;21.379,65;446139391134;21.461,53;3772012032086
2013-01-13;21.720,28;2595668313269;22.550,10;1952440253290;22.641,13;2643852002637;21.968,48;60673292548;21.379,65;446139391134;21.461,53;3772012032086
2013-01-14;21.735,22;2590170130206;22.563,71;1954596906130;22.661,98;2645334498302;21.979,83;60802642963;21.398,10;446674344153;21.493,01;3779258918628
2013-01-15;21.712,67;2589099317337;22.546,41;1952337693637;22.652,82;2645595400518;21.968,68;62156760613;21.384,62;446286942342;21.481,27;3778989523726
2013-01-16;21.737,68;2592198432468;22.568,78;1953305222072;22.683,54;2650604235203;21.991,58;61721500205;21.407,02;447046404488;21.501,14;3783830818526
2013-01-17;21.761,47;2594342139744;22.592,11;1955720442814;22.700,50;2651940290136;22.011,33;61602148423;21.424,14;447364149166;21.516,09;3786610047488
2013-01-18;21.767,25;2595063167457;22.599,97;1955003584147;22.707,51;2651939228096;22.019,73;60303800263;21.427,27;447360213876;21.518,44;3788177270527
2013-01-19;21.767,25;2595063167457;22.599,97;1955003584147;22.707,51;2651939228096;22.019,73;60303800263;21.427,27;447360213876;21.518,44;3788177270527
2013-01-20;21.767,25;2595063167457;22.599,97;1955003584147;22.707,51;2651939228096;22.019,73;60303800263;21.427,27;447360213876;21.518,44;3788177270527
2013-01-21;21.777,22;2595368106525;22.620,83;1956487321825;22.723,29;2654025634928;22.041,94;60402476477;21.448,90;447816101961;21.529,58;3789475254104
2013-01-22;21.784,74;2595217417090;22.632,35;1958078437988;22.729,70;2654093601302;22.053,59;60368353698;21.456,63;447965208873;21.535,22;3791565449511
2013-01-23;21.802,23;2595570288643;22.646,02;1957778804945;22.747,99;2656993043022;22.062,40;60393165063;21.471,04;448291926961;21.551,23;3793916294593
2013-01-24;21.799,71;2595384612820;22.648,82;1956541397619;22.743,53;2654700008889;22.058,18;60334686571;21.469,10;448403362643;21.543,28;3793098162609
2013-01-25;21.783,06;2591849157460;22.634,61;1954234204128;22.733,25;2652365002933;22.043,57;59988710108;21.456,08;447760317035;21.525,28;3789442929882
2013-01-26;21.783,06;2591849157460;22.634,61;1954234204128;22.733,25;2652365002933;22.043,57;59988710108;21.456,08;447760317035;21.525,28;3789442929882
2013-01-27;21.783,06;2591849157460;22.634,61;1954234204128;22.733,25;2652365002933;22.043,57;59988710108;21.456,08;447760317035;21.525,28;3789442929882
2013-01-28;21.798,47;2593896348006;22.656,20;1953782122258;22.750,41;2654332001254;22.064,70;59959743144;21.479,75;448232321356;21.545,35;3794431076430
2013-01-29;21.816,90;2595930726856;22.677,51;1955729111406;22.769,98;2656678976189;22.076,54;59957295644;21.494,16;448581063904;21.558,19;3796303411880
2013-01-30;21.845,15;2598378621982;22.696,89;1957066297206;22.792,31;2659274282079;22.089,87;60019243674;21.508,67;449154708652;21.579,44;3801078041839
2013-01-31;21.826,93;2617050065517;22.687,85;1965478723349;22.778,43;2677441490687;22.086,99;59801379279;21.499,97;452418401259;21.564,11;3843819201270
2013-02-01;21.821,41;2614239284304;22.686,41;1963636189205;22.773,33;2677042092034;22.085,84;60651227799;21.494,35;451936384694;21.558,76;3840647807079
2013-02-02;21.821,41;2614239284304;22.686,41;1963636189205;22.773,33;2677042092034;22.085,84;60651227799;21.494,35;451936384694;21.558,76;3840647807079
2013-02-03;21.821,41;2614239284304;22.686,41;1963636189205;22.773,33;2677042092034;22.085,84;60651227799;21.494,35;451936384694;21.558,76;3840647807079
2013-02-04;21.854,11;2615891633837;22.722,34;1966651003151;22.805,17;2681215244631;22.116,37;61531023357;21.522,84;452391329285;21.587,70;3843186251904
2013-02-05;21.831,96;2610611640064;22.700,47;1962925719676;22.779,85;2676959892851;22.102,13;61486755711;21.506,36;451747617411;21.562,01;3834955968368
2013-02-06;21.845,46;2611139403640;22.715,19;1963807971200;22.792,44;2678778609671;22.108,65;61515422594;21.512,56;452124461274;21.574,67;3837885427612
2013-02-07;21.854,35;2611661832238;22.723,53;1961190813569;22.803,15;2679282767522;22.125,76;61493826477;21.529,01;452479077445;21.585,80;3840052553355
2013-02-08;21.825,74;2608194566454;22.703,39;1959585228479;22.780,66;2675947679115;22.112,07;61469114725;21.509,06;452125965992;21.556,58;3821226030269
2013-02-09;21.825,74;2608194566454;22.703,39;1959585228479;22.780,66;2675947679115;22.112,07;61469114725;21.509,06;452125965992;21.556,58;3821226030269
2013-02-10;21.825,74;2608194566454;22.703,39;1959585228479;22.780,66;2675947679115;22.112,07;61469114725;21.509,06;452125965992;21.556,58;3821226030269
2013-02-11;21.849,40;2611311706840;22.721,71;1957565503173;22.809,60;2677789418423;22.135,73;61559588489;21.533,04;452532188790;21.578,06;3824392572781
2013-02-12;21.853,51;2603640353657;22.725,18;1958573189233;22.817,52;2676603184811;22.142,90;61567589653;21.538,73;452830244942;21.581,74;3824112331243
2013-02-13;21.862,13;2603519071698;22.732,62;1958210013463;22.829,10;2671710291521;22.150,98;61648098389;21.545,05;451229066994;21.587,94;3827266297048
2013-02-14;21.883,58;2606073004287;22.752,97;1960537694124;22.851,23;2674365979888;22.164,04;61847680293;21.564,06;451647528836;21.616,43;3832819965166
2013-02-15;21.894,55;2606525414354;22.763,78;1959300733303;22.865,52;2676732554271;22.168,64;61635662440;21.570,97;450927487839;21.625,28;3834282878579
2013-02-16;21.894,55;2606525414354;22.763,78;1959300733303;22.865,52;2676732554271;22.168,64;61635662440;21.570,97;450927487839;21.625,28;3834282878579
